price,district,age,trade_num,house_num,building_num,service_cost,volume_fraction,office_num,mall_num,restaurant_num,bank_num,market_num,entertainment_num,hospital_num,park_num,bus_num,subway_num
48961,suburban,18,30,1439,12,1,2.1,23,13,902,82,114,205,7,4,58,6
102961,west,28,21,672,12,0.4,2,12,6,468,58,74,109,3,2,41,3
43883,suburban,16,16,2330,44,0.63,2.5,20,22,1336,99,271,314,12,9,271,13
38404,suburban,14,29,1512,18,0.65,1.5,10,13,761,72,128,236,13,7,108,8
101454,east,9,8,465,4,3.98,2.4,46,6,311,40,45,105,16,5,39,3
50196,east,14,18,2027,9,1.69,5.71,100,32,2006,170,136,331,17,19,150,9
88790,west,17,30,2231,23,1.9,2,43,5,457,75,54,135,4,3,35,1
37733,suburban,23,3,1896,35,0.5,1.2,11,8,757,130,164,194,7,14,242,21
48481,suburban,19,34,690,18,1.3,1.6,10,13,761,72,128,236,13,7,108,8
99546,west,24,10,779,11,0.5,4.5,50,8,446,90,40,122,5,5,53,7
40004,suburban,22,22,2286,28,0.5,1.62,2,3,287,41,63,82,4,5,56,2
42110,suburban,10,9,505,1,2.5,2.5,19,13,573,81,100,190,11,3,62,9
91370,west,15,9,850,7,1,2.8,52,8,502,110,82,178,8,8,78,1
132121,west,19,1,620,6,2.6,5.1,81,14,561,157,70,157,5,6,90,10
40446,suburban,14,20,619,7,1.1,1.7,10,16,738,91,153,251,3,5,139,5
52451,suburban,32,7,999,22,0.5,3,19,13,573,81,100,190,11,3,62,9
90590,east,17,10,726,27,0.5,0.2,46,6,311,40,45,105,16,5,39,3
39342,suburban,18,3,1026,19,0.5,1.6,3,13,627,85,83,222,8,4,84,2
140859,west,7,2,137,1,5.88,4.82,81,14,561,157,70,157,5,6,90,10
69412,east,31,29,1466,18,0.5,3.5,44,8,608,68,30,150,4,11,34,6
67133,suburban,17,30,1394,5,1.5,2.41,25,11,763,121,100,223,9,4,60,7
44059,suburban,16,9,780,12,0.64,1.94,10,16,738,91,153,251,3,5,139,5
42693,suburban,14,17,1028,13,0.55,1.6,2,1,237,21,193,132,4,4,54,1
55942,suburban,18,7,638,5,3,5.5,12,4,310,60,42,101,7,2,29,4
60066,suburban,14,13,922,5,1.98,3,25,11,763,121,100,223,9,4,60,7
57639,east,17,7,344,2,3.2,0.4,100,32,2006,170,136,331,17,19,150,9
99968,west,18,11,282,4,1,2.8,43,5,457,75,54,135,4,3,35,1
51010,suburban,6,24,2048,14,2.9,2.2,2,3,287,41,63,82,4,5,56,2
62405,east,28,36,1653,10,1.2,1.8,44,8,608,68,30,150,4,11,34,6
139080,west,23,8,698,7,1.2,2.5,34,11,455,59,74,88,8,7,26,5
88489,west,38,9,648,11,1,1.5,50,8,446,90,40,122,5,5,53,7
53634,suburban,20,77,2024,31,0.64,1.5,20,22,1336,99,271,314,12,9,271,13
37709,suburban,12,29,1356,18,0.65,1.5,10,13,761,72,128,236,13,7,108,8
81224,east,10,7,980,6,3.5,3.5,242,85,3024,358,134,415,8,7,68,10
53195,suburban,17,52,5082,33,0.7,2.83,23,13,902,82,114,205,7,4,58,6
62132,suburban,28,12,834,8,0.6,1.68,12,4,310,60,42,101,7,2,29,4
86884,west,15,16,756,3,1.68,1.8,52,8,502,110,82,178,8,8,78,1
36314,suburban,18,20,1805,25,0.55,3.5,10,13,761,72,128,236,13,7,108,8
63061,suburban,14,6,668,4,2.28,3.53,25,11,763,121,100,223,9,4,60,7
78207,east,12,4,186,4,2,3.2,242,85,3024,358,134,415,8,7,68,10
124713,east,11,2,610,4,6.5,3.05,242,85,3024,358,134,415,8,7,68,10
51560,suburban,16,25,1329,16,0.6,1.2,4,12,441,63,98,144,5,5,73,2
84418,west,22,11,3386,38,0.85,2.5,51,6,477,117,63,169,14,9,72,4
70894,east,28,34,2524,19,0.35,1.5,57,13,566,75,39,134,4,7,36,3
57282,suburban,23,11,458,6,3,6,19,13,573,81,100,190,11,3,62,9
132155,east,18,8,453,5,0.5,1.44,163,44,2454,231,157,382,31,7,106,24
78849,east,30,29,2318,23,1,3.5,65,14,778,98,55,151,9,5,62,8
100265,east,17,3,612,5,2.7,3,74,6,420,81,40,129,10,9,48,5
84208,east,17,8,1392,6,0.68,2.2,242,85,3024,358,134,415,8,7,68,10
73378,suburban,11,9,1044,7,2.58,2.46,25,11,763,121,100,223,9,4,60,7
60696,east,17,30,1402,7,2.66,1.15,52,7,818,65,94,154,4,3,56,5
36530,suburban,16,2,768,5,1.5,4.43,20,22,1336,99,271,314,12,9,271,13
57419,suburban,35,19,888,11,0.5,2.9,19,13,573,81,100,190,11,3,62,9
84985,east,17,1,234,8,2.8,4.2,100,32,2006,170,136,331,17,19,150,9
108054,east,18,8,530,9,0.5,3,163,44,2454,231,157,382,31,7,106,24
128998,east,13,4,795,1,3.8,2.64,163,44,2454,231,157,382,31,7,106,24
41080,suburban,20,23,1164,22,1,2.9,6,2,405,77,70,110,1,2,74,2
83107,east,16,2,232,2,2.3,4.77,74,6,420,81,40,129,10,9,48,5
72578,east,19,1,252,3,3.77,7,242,85,3024,358,134,415,8,7,68,10
76074,east,16,14,912,6,1.7,2.8,86,19,831,174,65,292,8,20,92,9
66204,west,20,27,2112,2,1.98,4.94,64,27,583,107,51,125,5,2,43,6
58450,west,13,2,366,2,1.65,5,13,11,372,50,60,103,5,4,41,1
126793,west,16,5,212,1,1.38,2,52,8,502,110,82,178,8,8,78,1
39740,suburban,18,29,1665,26,0.55,1.2,7,6,313,26,84,86,3,4,63,4
56803,suburban,13,12,952,5,1.2,3.12,23,13,902,82,114,205,7,4,58,6
101537,west,23,17,1486,21,0.5,3,52,8,502,110,82,178,8,8,78,1
109606,west,26,11,1063,18,0.7,4,81,14,561,157,70,157,5,6,90,10
67029,east,33,6,1041,16,0.3,2.5,57,13,566,75,39,134,4,7,36,3
71150,east,35,12,830,10,0.3,2,57,13,566,75,39,134,4,7,36,3
48852,suburban,15,12,1224,17,0.65,1.3,10,16,738,91,153,251,3,5,139,5
82903,east,36,49,5218,52,0.5,4,65,14,778,98,55,151,9,5,62,8
96001,west,35,23,1323,11,0.7,2.3,34,11,455,59,74,88,8,7,26,5
55543,suburban,26,26,2340,23,0.8,2.6,7,4,236,34,44,75,3,3,10,3
65750,west,19,33,1188,15,0.8,1.22,15,13,419,52,87,128,3,5,67,2
52429,suburban,22,14,1062,4,0.5,3.8,19,13,573,81,100,190,11,3,62,9
31892,suburban,11,2,185,26,2.8,1.2,20,22,1336,99,271,314,12,9,271,13
56855,suburban,13,9,992,21,2.95,1.8,22,10,459,47,52,125,3,12,67,4
75725,east,24,25,1798,13,0.5,3.5,86,19,831,174,65,292,8,20,92,9
103360,west,25,27,1250,7,1.2,3,81,14,561,157,70,157,5,6,90,10
71741,west,13,6,682,1,2.56,4.3,13,11,372,50,60,103,5,4,41,1
95132,east,39,6,1024,4,0.5,3,38,19,409,78,39,128,4,1,26,2
77607,east,27,5,654,9,0.51,2.23,242,85,3024,358,134,415,8,7,68,10
52142,suburban,34,27,1296,7,0.8,1.3,38,13,619,136,137,279,11,11,144,2
57196,suburban,18,48,720,3,1.1,4.3,23,13,902,82,114,205,7,4,58,6
97099,west,31,6,360,6,1,4,43,5,457,75,54,135,4,3,35,1
74735,east,20,20,1800,11,1.1,2,57,13,566,75,39,134,4,7,36,3
65352,suburban,17,21,1472,7,2.05,4.21,31,3,217,37,38,53,3,2,30,4
79083,west,13,4,1225,43,4.2,1.13,37,7,742,120,270,401,11,18,300,4
63832,suburban,16,28,1284,12,0.8,2.2,38,13,619,136,137,279,11,11,144,2
73664,east,20,12,1862,13,0.7,3.8,100,32,2006,170,136,331,17,19,150,9
49506,suburban,15,23,2318,20,1.7,2,25,11,763,121,100,223,9,4,60,7
66754,suburban,9,7,215,12,2.96,1.4,38,13,619,136,137,279,11,11,144,2
38386,suburban,24,2,1066,18,2.85,0.4,3,13,627,85,83,222,8,4,84,2
52496,suburban,15,2,52,3,8.8,0.63,18,11,344,25,64,52,1,3,117,2
69247,suburban,14,20,721,3,1.98,3,31,3,217,37,38,53,3,2,30,4
96887,west,17,19,1342,8,1.5,2.2,58,16,579,137,59,214,3,5,55,5
98379,east,35,7,456,9,0.5,2.83,54,11,394,61,22,113,3,1,15,4
44770,east,13,2,508,6,0.8,1.6,20,17,981,41,98,169,6,5,53,5
84037,west,14,3,660,2,3.6,4.16,58,16,579,137,59,214,3,5,55,5
129632,west,15,9,110,1,1.5,1.6,45,1,219,72,30,68,8,4,27,2
57891,east,16,2,1463,19,1.7,2.1,52,7,818,65,94,154,4,3,56,5
52093,suburban,18,11,836,4,1.76,3,23,13,902,82,114,205,7,4,58,6
66571,east,12,2,738,3,2.98,6.65,86,19,831,174,65,292,8,20,92,9
48508,suburban,16,7,1145,3,1.8,2,10,13,761,72,128,236,13,7,108,8
69056,east,15,4,300,1,1.97,4.29,86,19,831,174,65,292,8,20,92,9
65049,west,17,1,162,155,6,0.3,37,7,742,120,270,401,11,18,300,4
63126,suburban,16,3,552,3,1.98,2.7,12,4,310,60,42,101,7,2,29,4
45940,east,13,27,1280,14,2,2.78,20,17,981,41,98,169,6,5,53,5
63500,suburban,17,23,1656,12,1,2,25,11,763,121,100,223,9,4,60,7
41839,suburban,22,27,918,11,1.4,1,6,2,405,77,70,110,1,2,74,2
54555,suburban,22,9,588,7,0.55,0.85,25,7,464,76,94,115,6,10,99,5
60735,suburban,28,16,976,14,1.2,1.8,25,7,464,76,94,115,6,10,99,5
81555,west,5,9,545,4,2.5,4,64,27,583,107,51,125,5,2,43,6
105945,east,21,4,502,1,0,0,46,6,311,40,45,105,16,5,39,3
115102,west,26,25,1829,23,0.8,1.9,64,27,583,107,51,125,5,2,43,6
63386,suburban,18,21,1642,15,1.8,3.15,23,14,484,82,86,165,2,5,62,4
55166,suburban,18,26,1818,19,1,3,23,14,484,82,86,165,2,5,62,4
104346,east,10,22,2579,31,0.58,3.1,74,6,420,81,40,129,10,9,48,5
42323,suburban,17,12,566,9,0.57,1.4,4,12,441,63,98,144,5,5,73,2
86437,west,23,7,564,3,1,1.5,52,8,502,110,82,178,8,8,78,1
105697,west,21,10,1983,18,0.7,2.3,81,14,561,157,70,157,5,6,90,10
61198,west,29,10,834,14,1.8,1.2,9,3,309,46,48,110,5,1,52,1
71333,east,29,4,836,10,1.2,1.5,44,8,608,68,30,150,4,11,34,6
36188,suburban,16,2,788,6,1.2,3.73,3,13,627,85,83,222,8,4,84,2
64385,west,19,22,1128,18,0.8,4.2,9,3,309,46,48,110,5,1,52,1
105360,west,20,8,848,5,2,1.8,51,6,477,117,63,169,14,9,72,4
57260,suburban,17,25,3006,33,0.5,1,15,2,241,38,52,78,4,7,18,2
76509,east,15,14,774,3,2.38,4.7,100,32,2006,170,136,331,17,19,150,9
128365,west,15,9,853,10,1.7,2.6,45,1,219,72,30,68,8,4,27,2
53387,east,8,1,882,10,2.75,2.5,20,17,981,41,98,169,6,5,53,5
42344,suburban,25,25,2052,39,0.5,1.3,10,16,738,91,153,251,3,5,139,5
74471,east,17,11,434,3,0.8,2.52,86,19,831,174,65,292,8,20,92,9
40404,suburban,17,39,2498,37,0.5,1.6,4,1,126,37,86,78,3,4,73,6
70386,east,20,41,3527,22,1,3.5,44,8,608,68,30,150,4,11,34,6
123266,west,26,1,881,9,0.7,2.5,81,14,561,157,70,157,5,6,90,10
58629,suburban,20,23,1932,15,1,0.4,15,2,241,38,52,78,4,7,18,2
56322,suburban,18,21,960,4,1.85,8.2,7,4,236,34,44,75,3,3,10,3
47386,suburban,17,6,330,2,1.7,8.1,19,13,573,81,100,190,11,3,62,9
62466,east,17,3,1206,3,1.25,4,27,17,807,70,101,196,2,5,42,2
57218,east,17,9,633,2,2.66,3.5,100,32,2006,170,136,331,17,19,150,9
58455,suburban,18,8,1116,11,0.6,3.1,19,13,573,81,100,190,11,3,62,9
69823,east,14,25,1002,4,2.1,2.9,52,7,818,65,94,154,4,3,56,5
58476,east,17,19,656,4,1.42,1.6,52,7,818,65,94,154,4,3,56,5
85862,east,10,4,238,2,2.8,2,100,32,2006,170,136,331,17,19,150,9
95721,east,13,11,1339,7,2.5,3,74,6,420,81,40,129,10,9,48,5
89472,west,23,73,2916,33,0.6,1,114,19,1467,191,145,331,14,9,100,2
87979,west,20,12,826,5,0.8,2,52,8,502,110,82,178,8,8,78,1
41788,suburban,0,3,967,9,3,1.88,4,3,135,16,68,49,1,7,81,2
47073,suburban,18,26,3303,45,0.5,1.22,69,6,360,73,49,73,5,4,151,5
53762,east,8,19,885,3,2.98,3,20,17,981,41,98,169,6,5,53,5
52018,suburban,27,20,1596,19,0.5,1,25,7,464,76,94,115,6,10,99,5
119064,west,14,1,140,4,2.98,2.28,52,8,502,110,82,178,8,8,78,1
52424,suburban,13,2,396,239,3.98,0.76,37,7,742,120,270,401,11,18,300,4
71636,east,18,6,234,1,5,1.6,57,13,566,75,39,134,4,7,36,3
51175,suburban,31,9,2292,49,0.43,2.83,11,8,757,130,164,194,7,14,242,21
92956,west,22,19,1467,14,0.9,1.5,146,17,950,220,64,190,6,4,50,6
51318,suburban,17,2,240,1,1.7,3.1,19,13,573,81,100,190,11,3,62,9
87606,west,23,15,814,11,0.8,2,51,6,477,117,63,169,14,9,72,4
68926,east,25,4,528,4,1.1,2.7,100,32,2006,170,136,331,17,19,150,9
29838,suburban,18,13,1158,33,0.65,1.41,4,1,126,37,86,78,3,4,73,6
80181,west,17,3,620,4,2.53,3.8,52,8,502,110,82,178,8,8,78,1
67809,west,21,7,360,2,1.9,4.1,114,19,1467,191,145,331,14,9,100,2
41369,suburban,25,16,1770,24,0.8,1.68,11,8,757,130,164,194,7,14,242,21
44414,suburban,17,12,272,2,1.2,2.45,69,6,360,73,49,73,5,4,151,5
63012,west,24,2,980,23,0.6,3.1,16,9,285,76,65,114,6,5,64,2
79015,east,24,20,1553,20,1.75,1.5,86,19,831,174,65,292,8,20,92,9
47033,suburban,28,28,2257,48,0.3,1.46,4,12,441,63,98,144,5,5,73,2
41755,suburban,9,7,1332,12,1.3,2.1,11,8,757,130,164,194,7,14,242,21
58148,east,17,33,2663,27,1.9,2,13,11,846,53,332,247,10,14,76,7
90289,east,26,3,576,6,1,2,46,6,311,40,45,105,16,5,39,3
74861,west,21,6,1140,11,0.6,1.4,16,9,285,76,65,114,6,5,64,2
107166,west,15,13,866,4,2.6,3.9,50,8,446,90,40,122,5,5,53,7
54500,suburban,15,26,920,5,1.8,2.1,23,13,902,82,114,205,7,4,58,6
37359,suburban,3,1,12,11,2.7,2.2,4,3,135,16,68,49,1,7,81,2
77255,west,28,47,3678,33,1.02,2.83,51,6,477,117,63,169,14,9,72,4
91200,west,18,1,882,12,0.78,1.5,37,7,742,120,270,401,11,18,300,4
85272,east,17,5,391,1,2.52,3.3,57,13,566,75,39,134,4,7,36,3
54401,suburban,17,14,866,5,1.85,4.6,23,13,902,82,114,205,7,4,58,6
76319,east,24,7,1254,26,0.5,2,57,13,566,75,39,134,4,7,36,3
50789,suburban,23,9,1224,25,0.1,2,25,7,464,76,94,115,6,10,99,5
51686,east,36,45,4415,74,0.6,2.4,13,11,846,53,332,247,10,14,76,7
108724,east,18,4,54,1,0.5,2.83,163,44,2454,231,157,382,31,7,106,24
40106,suburban,12,3,962,22,0.8,1.6,11,8,757,130,164,194,7,14,242,21
56796,west,18,15,1242,20,0.8,1.7,15,13,419,52,87,128,3,5,67,2
62760,suburban,16,8,546,3,2.2,5.2,23,14,484,82,86,165,2,5,62,4
48667,suburban,17,25,1314,14,0.55,3,25,11,763,121,100,223,9,4,60,7
49188,east,17,29,978,15,0.5,3.2,20,17,981,41,98,169,6,5,53,5
59528,east,15,7,698,3,2.3,2,100,32,2006,170,136,331,17,19,150,9
67602,east,27,10,1201,5,0.25,1.33,242,85,3024,358,134,415,8,7,68,10
43143,suburban,28,9,588,24,0.5,1.45,38,13,619,136,137,279,11,11,144,2
106553,east,33,8,702,3,0.5,2,163,44,2454,231,157,382,31,7,106,24
47247,suburban,18,15,1792,16,0.5,1.2,38,13,619,136,137,279,11,11,144,2
49173,suburban,17,8,1148,14,0.56,14,4,12,441,63,98,144,5,5,73,2
54096,suburban,16,4,764,5,1.78,2.79,38,13,619,136,137,279,11,11,144,2
143651,west,36,8,442,4,0.5,1.5,101,26,760,209,48,107,2,1,65,10
66706,east,18,7,516,5,0.2,2.98,44,8,608,68,30,150,4,11,34,6
59854,west,16,3,200,1,2.7,10,146,17,950,220,64,190,6,4,50,6
78003,suburban,12,13,1469,9,2.7,2.61,43,5,457,75,54,135,4,3,35,1
47120,suburban,15,16,1404,26,0.59,2.9,20,22,1336,99,271,314,12,9,271,13
62276,suburban,3,1,117,3,5.98,1.73,6,2,405,77,70,110,1,2,74,2
97555,east,17,15,1628,20,0.55,2.3,74,6,420,81,40,129,10,9,48,5
65391,suburban,8,28,1152,2,1.58,2.71,25,11,763,121,100,223,9,4,60,7
104059,west,13,3,570,5,3.07,5.45,81,14,561,157,70,157,5,6,90,10
48217,suburban,25,16,1277,11,0.8,1.2,23,13,902,82,114,205,7,4,58,6
112443,west,17,2,296,1,2.48,4.4,34,11,455,59,74,88,8,7,26,5
74301,east,18,7,468,3,2,3.7,44,8,608,68,30,150,4,11,34,6
43145,suburban,18,9,484,12,0.7,1.47,10,16,738,91,153,251,3,5,139,5
55447,east,18,6,2706,44,0.5,2.8,27,17,807,70,101,196,2,5,42,2
82704,west,18,16,606,4,1.9,1.5,146,17,950,220,64,190,6,4,50,6
94509,east,14,2,495,1,2.5,3.7,46,6,311,40,45,105,16,5,39,3
92447,west,23,21,2167,23,1.2,2.5,114,19,1467,191,145,331,14,9,100,2
42589,suburban,16,19,823,8,1.7,3.38,4,12,441,63,98,144,5,5,73,2
47791,suburban,14,16,2304,33,0.65,2,20,22,1336,99,271,314,12,9,271,13
61315,east,13,45,3106,23,2.8,3.6,242,85,3024,358,134,415,8,7,68,10
98069,west,26,9,1028,12,1,2,50,8,446,90,40,122,5,5,53,7
72514,west,26,54,2542,27,1,1.02,51,6,477,117,63,169,14,9,72,4
43317,suburban,18,35,1625,8,1.45,4.68,38,13,619,136,137,279,11,11,144,2
116390,east,15,23,1732,4,1,2,163,44,2454,231,157,382,31,7,106,24
77647,west,23,30,2228,24,2.85,3,51,6,477,117,63,169,14,9,72,4
93344,west,16,10,408,2,1.2,3.2,43,5,457,75,54,135,4,3,35,1
117471,west,28,42,1623,28,0.55,3,146,17,950,220,64,190,6,4,50,6
139086,west,19,6,483,1,1,3.5,101,26,760,209,48,107,2,1,65,10
116811,west,14,3,588,7,2.7,2.1,50,8,446,90,40,122,5,5,53,7
68312,suburban,7,27,1205,8,2.55,2.43,25,11,763,121,100,223,9,4,60,7
76582,west,16,6,676,4,1.8,2.6,31,3,217,37,38,53,3,2,30,4
57931,east,33,15,1867,16,0.92,2.92,27,17,807,70,101,196,2,5,42,2
56810,east,17,29,2333,24,0.5,3.4,100,32,2006,170,136,331,17,19,150,9
71570,east,38,15,748,9,1.1,3,44,8,608,68,30,150,4,11,34,6
60357,west,32,4,306,3,0.7,0,9,3,309,46,48,110,5,1,52,1
50303,suburban,21,3,532,1,1.1,1.44,38,13,619,136,137,279,11,11,144,2
54667,west,16,9,467,3,2.8,8.75,43,5,457,75,54,135,4,3,35,1
70812,west,20,12,591,14,1,2.5,13,11,372,50,60,103,5,4,41,1
63652,east,13,17,1062,4,1.7,3.7,100,32,2006,170,136,331,17,19,150,9
39441,suburban,14,8,802,16,0.64,2.4,20,22,1336,99,271,314,12,9,271,13
82767,west,13,3,652,3,1,2.2,64,27,583,107,51,125,5,2,43,6
48740,suburban,13,15,1548,12,1.6,1.2,38,13,619,136,137,279,11,11,144,2
42161,suburban,9,37,1358,5,1.8,3.8,25,7,464,76,94,115,6,10,99,5
63802,east,19,7,828,5,1.07,3.7,7,4,236,34,44,75,3,3,10,3
110170,west,26,4,336,7,0.5,2.4,64,27,583,107,51,125,5,2,43,6
85080,east,28,2,442,14,0.5,4,46,6,311,40,45,105,16,5,39,3
63898,west,17,37,1685,9,1.5,1.2,15,13,419,52,87,128,3,5,67,2
70861,east,11,5,378,1,3.18,2.75,86,19,831,174,65,292,8,20,92,9
47700,suburban,19,8,288,4,1.2,1.6,69,6,360,73,49,73,5,4,151,5
55988,east,11,10,1664,2,5,5,100,32,2006,170,136,331,17,19,150,9
68946,east,26,14,1080,6,1.2,3.3,44,8,608,68,30,150,4,11,34,6
73919,west,26,24,1782,21,0.6,2.1,51,6,477,117,63,169,14,9,72,4
125236,west,14,2,228,1,8.3,8.17,101,26,760,209,48,107,2,1,65,10
52511,east,32,11,2244,34,5,3.18,100,32,2006,170,136,331,17,19,150,9
36569,suburban,17,1,113,53,2.82,0.5,69,6,360,73,49,73,5,4,151,5
105861,west,25,17,794,5,0.5,3.1,81,14,561,157,70,157,5,6,90,10
42613,suburban,14,19,1024,21,0.85,1.7,4,1,126,37,86,78,3,4,73,6
50629,east,20,19,1916,14,0.6,2.15,20,17,981,41,98,169,6,5,53,5
32705,suburban,14,8,540,13,0.5,1.8,3,13,627,85,83,222,8,4,84,2
49152,suburban,21,7,652,9,0.5,1.89,19,13,573,81,100,190,11,3,62,9
73731,west,20,9,1554,18,2,2.6,9,3,309,46,48,110,5,1,52,1
79960,west,18,9,720,10,0.83,2.3,114,19,1467,191,145,331,14,9,100,2
60571,west,4,3,441,3,3.8,2.5,15,13,419,52,87,128,3,5,67,2
71771,suburban,10,13,220,1,2.18,0,15,2,241,38,52,78,4,7,18,2
63496,suburban,17,8,858,11,0.6,1.68,7,4,236,34,44,75,3,3,10,3
112609,west,17,12,654,11,0.2,2.2,146,17,950,220,64,190,6,4,50,6
47133,suburban,14,9,2112,10,1.5,1.1,38,13,619,136,137,279,11,11,144,2
23304,suburban,11,7,1044,21,0.62,0.97,1,1,109,25,54,31,5,1,92,1
42947,suburban,14,4,281,76,2.6,0.65,69,6,360,73,49,73,5,4,151,5
108805,west,31,5,414,3,1.6,1,36,10,851,63,66,158,9,10,65,7
56211,suburban,15,8,560,2,2,2.5,25,11,763,121,100,223,9,4,60,7
40564,suburban,11,14,888,17,0.65,2.5,20,22,1336,99,271,314,12,9,271,13
117664,west,14,4,316,2,3,4.5,81,14,561,157,70,157,5,6,90,10
127276,west,14,1,252,2,2.82,3.14,52,8,502,110,82,178,8,8,78,1
89964,east,22,11,1028,12,2.6,4,74,6,420,81,40,129,10,9,48,5
91273,west,33,16,1098,8,0.5,2,146,17,950,220,64,190,6,4,50,6
119717,east,28,2,600,12,0.5,3,163,44,2454,231,157,382,31,7,106,24
80626,west,22,2,798,10,0.8,1.25,114,19,1467,191,145,331,14,9,100,2
41061,suburban,24,48,2569,40,0.5,1.5,4,15,280,39,68,119,2,2,45,2
79373,west,15,3,443,1,2.05,7.9,52,8,502,110,82,178,8,8,78,1
137234,west,28,13,1178,20,0.8,0.8,45,1,219,72,30,68,8,4,27,2
99514,west,32,14,768,12,3,1.3,52,8,502,110,82,178,8,8,78,1
71844,east,10,10,593,2,3.9,3.16,100,32,2006,170,136,331,17,19,150,9
52915,suburban,14,36,2021,21,1.5,2,25,11,763,121,100,223,9,4,60,7
77444,east,22,14,772,10,0.56,3.6,242,85,3024,358,134,415,8,7,68,10
49638,suburban,11,6,1540,12,1.47,3.5,23,14,484,82,86,165,2,5,62,4
29387,suburban,18,11,1278,22,0.5,2.2,13,12,649,79,139,175,7,5,155,5
72555,suburban,14,11,689,7,1.98,2.7,23,14,484,82,86,165,2,5,62,4
140962,west,18,2,364,5,0.84,2,45,1,219,72,30,68,8,4,27,2
61763,suburban,25,24,1950,20,0.5,1.2,15,2,241,38,52,78,4,7,18,2
50018,east,17,16,3181,13,1.4,2.9,100,32,2006,170,136,331,17,19,150,9
61989,suburban,13,27,852,6,1.8,2.1,23,13,902,82,114,205,7,4,58,6
89955,east,17,5,668,9,2,2.9,46,6,311,40,45,105,16,5,39,3
91733,east,15,3,359,1,2.8,1.57,46,6,311,40,45,105,16,5,39,3
112897,west,21,1,339,3,0.5,1,81,14,561,157,70,157,5,6,90,10
80947,east,17,9,504,5,1.5,1,163,44,2454,231,157,382,31,7,106,24
62466,east,17,15,1311,15,1.29,2.8,7,4,236,34,44,75,3,3,10,3
64264,east,23,25,1654,26,0.6,1.89,7,4,236,34,44,75,3,3,10,3
80314,east,30,3,540,3,3,1,242,85,3024,358,134,415,8,7,68,10
123093,west,39,37,2795,15,1.2,0.55,81,14,561,157,70,157,5,6,90,10
49836,suburban,19,7,360,11,1.6,2.5,69,6,360,73,49,73,5,4,151,5
103691,west,28,2,2249,25,0.5,0,9,3,309,46,48,110,5,1,52,1
45521,suburban,19,10,1518,25,1.1,2.5,10,16,738,91,153,251,3,5,139,5
32811,suburban,15,9,442,5,1,0.96,13,12,649,79,139,175,7,5,155,5
53120,suburban,17,39,1638,15,0.52,1.85,25,11,763,121,100,223,9,4,60,7
59199,east,17,16,991,10,1.58,2,36,6,664,76,64,168,10,2,59,4
101217,east,26,30,1802,28,1.2,2.9,74,6,420,81,40,129,10,9,48,5
97159,west,33,15,683,12,0.5,4,43,5,457,75,54,135,4,3,35,1
65334,east,13,9,252,1,5.5,4.73,242,85,3024,358,134,415,8,7,68,10
104619,east,22,17,1614,15,0.5,2.8,74,6,420,81,40,129,10,9,48,5
46398,east,17,23,1072,5,1.2,4.4,20,17,981,41,98,169,6,5,53,5
55298,east,12,15,1523,18,1.6,2.4,7,6,313,26,84,86,3,4,63,4
66409,east,18,5,511,4,2.6,0.8,242,85,3024,358,134,415,8,7,68,10
74022,east,17,18,585,9,2.98,1.36,22,10,459,47,52,125,3,12,67,4
102263,west,20,13,811,5,3,0.8,50,8,446,90,40,122,5,5,53,7
43636,suburban,11,5,9,2,2.5,1.04,10,16,738,91,153,251,3,5,139,5
76843,east,5,6,707,2,5.2,2.5,100,32,2006,170,136,331,17,19,150,9
72753,east,19,44,3768,35,0.8,2.1,56,14,639,70,31,92,2,4,33,9
60578,east,24,12,1818,19,0.5,1.34,36,6,664,76,64,168,10,2,59,4
95275,east,15,3,352,1,1,2,46,6,311,40,45,105,16,5,39,3
92339,west,17,39,848,7,1.2,2.5,43,5,457,75,54,135,4,3,35,1
85341,west,18,3,1360,7,1.7,4.3,51,6,477,117,63,169,14,9,72,4
54300,west,15,6,360,3,0.6,2,37,7,742,120,270,401,11,18,300,4
65936,east,21,1,96,1,3,6,242,85,3024,358,134,415,8,7,68,10
45136,suburban,6,36,2076,29,0.6,0.7,4,1,126,37,86,78,3,4,73,6
46447,suburban,16,14,1812,31,0.65,0.6,20,22,1336,99,271,314,12,9,271,13
62576,suburban,22,25,1432,20,0.5,2.4,23,14,484,82,86,165,2,5,62,4
48422,suburban,18,4,702,10,0.5,1.33,38,13,619,136,137,279,11,11,144,2
47757,suburban,15,9,802,13,1.5,1.5,4,12,441,63,98,144,5,5,73,2
64612,east,27,18,1538,8,0.8,2.2,44,8,608,68,30,150,4,11,34,6
72322,east,27,5,737,6,0.5,1.8,57,13,566,75,39,134,4,7,36,3
56134,east,21,7,563,6,8.9,5.3,86,19,831,174,65,292,8,20,92,9
85461,west,17,8,471,1,1.9,1.6,43,5,457,75,54,135,4,3,35,1
70581,suburban,15,1,264,6,0.54,1.33,16,9,285,76,65,114,6,5,64,2
47196,suburban,17,5,307,2,1.7,1.8,19,13,573,81,100,190,11,3,62,9
39096,suburban,28,15,1200,22,0.55,3.2,11,8,757,130,164,194,7,14,242,21
53235,east,13,4,480,2,5,6,242,85,3024,358,134,415,8,7,68,10
92314,west,17,3,1020,18,2.36,1.14,12,6,468,58,74,109,3,2,41,3
131700,west,29,11,454,6,1.6,1.8,45,1,219,72,30,68,8,4,27,2
